taxon_oid	Domain	Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	Genome Size   * assembled	Gene Count   * assembled
2264867019	Archaea	Permanent Draft	Yellowstone Metagenome Project: Biological Metagenomics and Bio-inspired Energy	Crenarchaeota archaeon SCGC AAA261-N13 (unscreened)	DOE Joint Genome Institute (JGI)	2264867019	Crenarchaeota	unclassified	unclassified	unclassified	unclassified	crenarchaeote SCGC AAA261-N13	758618	1000
2651869720	Archaea	Permanent Draft	Haloterrigena turkmenica WANU15	Haloterrigena turkmenica WANU15	Al Jouf University	2651869720	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena turkmenica	2883994	3256
646311934	Archaea	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Haloterrigena turkmenica VKM B-1734, DSM 5511"	DOE Joint Genome Institute (JGI)	646311934	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena turkmenica	5440782	5351
2721755434	Archaea	Draft	"Metagenomics study of hot springs in Tengchong, Yunnan"	Unclassfied Crenarchaeota JZ bin_20	"Beijing Novogene Bioinformatics Technology Co., Ltd"	2721755434	Crenarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1650649	1690
2551306701	Archaea	Permanent Draft	"Hot spring microbial communities from Yellowstone National Park, US"	Aigarchaeota T1 r01 (Aigarchaeota T1 r01 (Octopus-11))	DOE Joint Genome Institute (JGI)	2551306701	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	1162873	1458
2609460336	Archaea	Permanent Draft	Haloferax alexandrinus genome	Haloferax alexandrinus Arc-Hr	Aix-Marseille University	2609460336	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloferax	Haloferax alexandrinus	3893567	3893
2684622732	Archaea	Permanent Draft	Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park	Sulfolobus acidocaldarius NG05B_CO5_11	"University of Illinois, Urbana-Champaign"	2684622732	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus acidocaldarius	2179240	2418
2522125036	Archaea	Permanent Draft	"Hot spring microbial communities from Yellowstone National Park, US"	Sulfolobales-Type-2-ST2-r02 (from CIS_19)	DOE Joint Genome Institute (JGI)	2522125036	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Stygiolobus	unclassified	1783038	2371
2508501049	Archaea	Permanent Draft	Whole genome Shotgun Sequencing of a Yellowstone Metagenome Project: Biological Metagenomics and Bio-inspired Energy	Metallosphaera yellowstonensis MK1	"DOE Joint Genome Institute (JGI), SymBio Corporation"	2508501049	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera	Metallosphaera yellowstonensis	2817452	3411
2630968729	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina barkeri MS	"University of Illinois, Urbana-Champaign"	2630968729	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina barkeri	4574907	3892
2731639216	Archaea	Permanent Draft	Microbial and viral regulation of community carbon cycling across diverse low-oxygen zones	Marine group I.1a Thaumarchaeota archaeon SCGC AG-487_L13 (unscreened)	DOE Joint Genome Institute (JGI)	2731639216	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	uncultured marine group I thaumarchaeote	470749	588
2728369534	Archaea	Finished	Sulfolobus sp. A20 Genome sequencing	Sulfolobus sp. A20	"Institute of Microbiology, Chinese Academy of Sciences"	2728369534	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus sp. A20	2688317	2767
2554235483	Archaea	Permanent Draft	Haloarchaeal genomes	Natrialba asiatica DSM 12278	"University of California, Davis"	2554235483	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrialba	Natrialba asiatica	4404175	4224
2681813017	Archaea	Permanent Draft	Vulcanisaeta genome project - The University of Tokyo	Vulcanisaeta sp. JCM 16159	University of Tokyo	2681813017	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta	Vulcanisaeta sp. JCM 16159	2247911	3911
2617270915	Archaea	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Halobacterium jilantaiense CGMCC 1.5337	DOE Joint Genome Institute (JGI)	2617270915	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium jilantaiense	2952792	3128
2663763551	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Thaumarchaeota archaeon SCGC AC-312_J09v2 (contamination screened)	DOE Joint Genome Institute (JGI)	2663763551	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Thaumarchaeota archaeon SCGC AC-312_J09	1097451	1343
2513237065	Archaea	Permanent Draft	Marine Group I crenarchaeote sp. SCGC	Marine Group I crenarchaeote sp. SCGC AAA288-J14 (unscreened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2513237065	Crenarchaeota	unclassified	unclassified	unclassified	unclassified	crenarchaeote SCGC AAA288-J14	682087	1100
2651870300	Archaea	Draft	"Water column microbial communities from Red Sea, Saudi Arabia"	Unclassified euryarchaeota (Marine Group II) REDSEA-S40_B11N13	King Abdullah University of Science and Technology	2651870300	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1242663	1300
2508501015	Archaea	Permanent Draft	"Haloferax sulfurifontis M6, ATCC BAA-897"	Haloferax sulfurifontis M6	San Diego State University	2508501015	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloferax	Haloferax sulfurifontis	3816558	3915
2565956510	Archaea	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Methermicoccus shengliensis DSM 18856	DOE Joint Genome Institute (JGI)	2565956510	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methermicoccaceae	Methermicoccus	Methermicoccus shengliensis	1513583	1666
2681813425	Archaea	Finished	Methanoculleus sp MAB1 the syntrophic partner of acetate oxidizing bacteria	Methanoculleus sp. MAB1	Swedish University of Agricultural Sciences	2681813425	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus	Methanoculleus sp. MAB1	2859299	3059
2681813388	Archaea	Permanent Draft	Single cell genomes from Mediterranean Sea Brine Lakes 1 (MSBL1)	candidate divison MSBL1 archaeon SCGC-AAA382F02	King Abdullah University of Science and Technology	2681813388	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	candidate divison MSBL1 archaeon SCGC-AAA382F02	336176	406
648028040	Archaea	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Methanolacinia petrolearia DSM 11571	DOE Joint Genome Institute (JGI)	648028040	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanolacinia	Methanolacinia petrolearia	2843290	2881
2554235473	Archaea	Permanent Draft	Haloarchaeal genomes	"Halorubrum coriense ACM 3911, Ch2"	"University of California, Davis"	2554235473	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum coriense	3645313	3514
2684622506	Archaea	Permanent Draft	Methanosarcina project at The University of Tokyo	Methanosarcina horonobensis JCM 15518	University of Tokyo	2684622506	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina horonobensis	4907488	7259
2654587877	Archaea	Permanent Draft	Marine microbial communities from the northern Gulf of Mexico hypoxic zone	unclassified Nitrosopumilaceae Bin 71	Argonne National Laboratory	2654587877	Thaumarchaeota	unclassified	Nitrosopumilales	Nitrosopumilaceae	unclassified	unclassified	1439486	2208
2522125037	Archaea	Permanent Draft	"Hot spring microbial communities from Yellowstone National Park, US"	Acidilobus-DT1-r01 (from MG_3)	DOE Joint Genome Institute (JGI)	2522125037	Crenarchaeota	Thermoprotei	Acidilobales	Acidilobaceae	Acidilobus	unclassified	1548506	1765
2527291513	Archaea	Permanent Draft	GEBA-MDM	Crenarchaeota archaeon SCGC AAA471-B05 (contamination screened) (Combined_Assembly_YNPFFA_1__YNPFFA)	DOE Joint Genome Institute (JGI)	2527291513	Crenarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1408179	1590
2728369544	Archaea	Finished	"Anaerobic digester sludge microbial communities from Brisbane, Australia"	Methanomicrobiales archaeon Methan_06	The University of Queensland	2728369544	Euryarchaeota	Methanomicrobia	Methanomicrobiales	unclassified	unclassified	Methanomicrobiales archaeon Methan_06	1616909	1889
2554235491	Archaea	Permanent Draft	Haloarchaeal genomes	Halococcus thailandensis JCM 13552	"University of California, Davis"	2554235491	Euryarchaeota	Halobacteria	Halobacteriales	Halococcaceae	Halococcus	Halococcus thailandensis	4052434	4093
2524023117	Archaea	Permanent Draft	mesopelagic bacterioplankton	Marine Group I thaumarchaeote sp. SCGC AAA008-N07 (unscreened)	Marine Biological Laboratory	2524023117	Crenarchaeota	unclassified	unclassified	unclassified	unclassified	crenarchaeote SCGC AAA008-N07	162085	299
2582580744	Archaea	Permanent Draft	Genomic biology of novel permafrost methanogens: Methanobacterium veterum and M. arcticum	"Methanobacterium veterum MK4, DSM 19849"	DOE Joint Genome Institute (JGI)	2582580744	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium veterum	3369555	3319
2551306657	Archaea	Permanent Draft	Methanobrevibacter sp. JH1	Methanobrevibacter boviskoreani JH1	Korea Research Institute of Bioscience and Biotechnology	2551306657	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter boviskoreani	2045801	1799
2651869596	Archaea	Permanent Draft	"Deep subsurface shale carbon reservoir microbial communities from Ohio and West Virginia, USA"	Haloterrigena hispanica CDM_1	DOE Joint Genome Institute (JGI)	2651869596	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena hispanica	3914267	4252
2681813026	Archaea	Permanent Draft	Methanosarcina project at The University of Tokyo	Methanosarcina mazei JCM 9314	University of Tokyo	2681813026	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	4197534	5835
646564573	Archaea	Finished	Comparative genomics of the Archaea	"Staphylothermus hellenicus P8, DSM 12710"	DOE Joint Genome Institute (JGI)	646564573	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Staphylothermus	Staphylothermus hellenicus	1580347	1716
2687453666	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Thaumarchaeota archaeon SCGC AC-337_M22v2 (unscreened)	DOE Joint Genome Institute (JGI)	2687453666	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Thaumarchaeota archaeon SCGC AC-337_M22	155563	204
2657245302	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Thaumarchaeota archaeon SCGC AD-305-F05 - v2 (contamination screened)	DOE Joint Genome Institute (JGI)	2657245302	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Thaumarchaeota archaeon SCGC AD-305-F05	1240687	1589
2708742563	Archaea	Draft	"Soil microbial communities from Rifle, Colorado, USA"	Euryarchaeota archaeon RBG_19FT_COMBO_69_17	DOE Joint Genome Institute (JGI)	2708742563	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	Euryarchaeota archaeon RBG_19FT_COMBO_69_17	2210690	2439
2529292698	Archaea	Draft	"Generating reference genomes for marine ecosystem research: Single cell sequencing of ubiquitous, uncultured bacterioplankton clades"	Marine Group I thaumarchaeote SCGC AAA160-J20 (unscreened)	DOE Joint Genome Institute (JGI)	2529292698	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Marine Group I thaumarchaeote SCGC AAA160-J20	561707	804
2728369303	Archaea	Permanent Draft	"Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field"	Candidatus Bathyarchaeota archaeon JdFR-01	DOE Joint Genome Institute (JGI)	2728369303	Candidatus Bathyarchaeota	unclassified	unclassified	unclassified	unclassified	Candidatus Bathyarchaeota archaeon JdFR-01	200493	255
2731639212	Archaea	Permanent Draft	Microbial and viral regulation of community carbon cycling across diverse low-oxygen zones	Marine group I.1a Thaumarchaeota archaeon SCGC AG-487_C03 (unscreened)	DOE Joint Genome Institute (JGI)	2731639212	Thaumarchaeota	unclassified	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	uncultured Candidatus Nitrosopumilus sp.	823828	1128
2524023103	Archaea	Permanent Draft	mesopelagic bacterioplankton	Marine Group I thaumarchaeote sp. SCGC AAA288-O22 (unscreened)	Marine Biological Laboratory	2524023103	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	251261	477
2554235511	Archaea	Permanent Draft	Methanocaldococcus villosus KIN24-T80 Genome sequencing	Methanocaldococcus villosus KIN24-T80	King Abdullah University of Science and Technology	2554235511	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus villosus	1207361	1326
2731639177	Archaea	Permanent Draft	Microbial and viral regulation of community carbon cycling across diverse low-oxygen zones	Marine group I.1a Thaumarchaeota archaeon SCGC AG-487_O16 (unscreened)	DOE Joint Genome Institute (JGI)	2731639177	Thaumarchaeota	unclassified	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	uncultured Candidatus Nitrosopumilus sp.	745361	986
2708742543	Archaea	Draft	"Soil microbial communities from Rifle, Colorado, USA"	Candidatus Pacearchaeota archaeon RBG_13_36_9	DOE Joint Genome Institute (JGI)	2708742543	unclassified	unclassified	unclassified	unclassified	unclassified	Candidatus Pacearchaeota archaeon RBG_13_36_9	1591688	2043
641522657	Archaea	Finished	Pyrobaculum genomes	Pyrobaculum neutrophilum V24Sta	DOE Joint Genome Institute (JGI)	641522657	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum neutrophilum	1769823	2053
2537561868	Archaea	Permanent Draft	Haloferax sp. ATCC BAA-645	"Haloferax sp. GUBF-2, ATCC BAA-645"	"University of California, Davis"	2537561868	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloferax	Haloferax sp. ATCC BAA-645	3598205	3612
2728369324	Archaea	Permanent Draft	"Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field"	Archaeoglobus sp. JdFR-36	DOE Joint Genome Institute (JGI)	2728369324	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus sp. JdFR-36	581015	714
2510065009	Archaea	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Caldisphaera lagunensis DSM 15908	DOE Joint Genome Institute (JGI)	2510065009	Crenarchaeota	Thermoprotei	Acidilobales	Caldisphaeraceae	Caldisphaera	Caldisphaera lagunensis	1546846	1591
2721755441	Archaea	Draft	"Metagenomics study of hot springs in Tengchong, Yunnan"	Unclassfied Crenarchaeota ZZQ bin_1	"Beijing Novogene Bioinformatics Technology Co., Ltd"	2721755441	Crenarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1672349	1950
2506381025	Archaea	Permanent Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Methanoplanus limicola M3, DSM 2279"	DOE Joint Genome Institute (JGI)	2506381025	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoplanus	Methanoplanus limicola	3200946	3129
2651870208	Archaea	Draft	"Water column microbial communities from Red Sea, Saudi Arabia"	Nitrosopelagicus sp. REDSEA-S27_B13N2	King Abdullah University of Science and Technology	2651870208	Thaumarchaeota	unclassified	unclassified	unclassified	Candidatus Nitrosopelagicus	unclassified	1517748	2009
2554235497	Archaea	Permanent Draft	Haloarchaeal genomes	Natronorubrum sulfidifaciens JCM 14089	"University of California, Davis"	2554235497	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natronorubrum	Natronorubrum sulfidifaciens	3460288	3474
2660238774	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Thaumarchaeota archaeon SCGC AC-312_N11 - v2 (unscreened)	DOE Joint Genome Institute (JGI)	2660238774	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Thaumarchaeota archaeon SCGC AC-312_N11	150490	193
2511231053	Archaea	Finished	Thermococcus sp. AM4	Thermococcus sp. AM4	J. Craig Venter Institute (JCVI)	2511231053	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus sp. AM4	2086428	2279
2681813408	Archaea	Permanent Draft	Single cell genomes from Mediterranean Sea Brine Lakes 1 (MSBL1)	candidate divison MSBL1 archaeon SCGC-AAA261F17	King Abdullah University of Science and Technology	2681813408	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	candidate divison MSBL1 archaeon SCGC-AAA261F17	523733	655
2517572169	Archaea	Permanent Draft	Single cell draft genomes	Thermoplasmatales archaeon SCGC AB-539-N05 (unscreened)	"Aarhus University, GATC-Biotech AG, Konstanz, Germany"	2517572169	Euryarchaeota	Thermoplasmata	Thermoplasmatales	unclassified	unclassified	Thermoplasmatales archaeon SCGC AB-539-N05	801028	879
2721755891	Archaea	Draft	"Metagenomics study of hot springs in Tengchong, Yunnan"	Unclassified Nanoarchaeota JZ bin_44	"Beijing Novogene Bioinformatics Technology Co., Ltd"	2721755891	Nanoarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	598682	715
