taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Genome Size   * assembled	Gene Count   * assembled
640753004	Bacteria	Finished	Arcobacter sequencing  USDA, ARS	Arcobacter butzleri RM4018	Agencourt Bioscience	640753004	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	2341251	2332
643692018	Bacteria	Finished	Corynebacterium aurimucosum CN1, ATCC 700975	Corynebacterium aurimucosum CN1, ATCC 700975	Bielefeld University	643692018	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	2819226	2617
643348509	Bacteria	Finished	CSP_777385	Pseudarthrobacter chlorophenolicus A6	DOE Joint Genome Institute JGI	643348509	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	4980870	4744
650377975	Bacteria	Finished	Streptococcus dysgalactiae equisimilis D166B, ATCC 12394	Streptococcus dysgalactiae equisimilis D166B, ATCC 12394	454 Life Sciences	650377975	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	2159491	2128
2507262057	Bacteria	Finished	GLBRC	Enterobacteriaceae bacterium FGI 57	DOE Joint Genome Institute JGI	2507262057	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	unclassified	4762179	4548
2540341159	Bacteria	Finished	Enterococcus   Broad Institute	Enterococcus casseliflavus EC20	Broad Institute	2540341159	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	3427276	3189
650377902	Bacteria	Finished	Acinetobacter baumannii TCDCAB0715	Acinetobacter baumannii TCDCAB0715	Taiwan Centers for Disease Control	650377902	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	4210417	4003
642555113	Bacteria	Finished	4 Burkholderia	Paraburkholderia phytofirmans PsJN	DOE Joint Genome Institute JGI	642555113	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	8214658	7487
2588253744	Bacteria	Finished	Bifidobacterium breve JCM 7019	Bifidobacterium breve JCM 7019	University College Cork	2588253744	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	2359009	1976
643348502	Bacteria	Finished	Acinetobacter baumannii AB0057	Acinetobacter baumannii AB0057	Case Western Reserve University	643348502	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	4059242	3892
640069322	Bacteria	Finished	Prochlorococcus marinus sequencing  JCVI	Prochlorococcus marinus MIT9301	J. Craig Venter Institute JCVI	640069322	Cyanobacteria	unclassified	Synechococcales	Prochloraceae	Prochlorococcus	1641879	1967
643692007	Bacteria	Finished	Bacillus cereus sequencing, JCVI	Bacillus cereus 03BB102	J. Craig Venter Institute JCVI	643692007	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	5449308	5767
637000131	Bacteria	Finished	Helicobacter hepaticus 3B1, ATCC 51449	Helicobacter hepaticus 3B1, ATCC 51449	MWGBiotech	637000131	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	1799146	1919
644736337	Bacteria	Finished	Candidatus Sulcia muelleri SMDSEM	Candidatus Sulcia muelleri SMDSEM	University of Arizona	644736337	Bacteroidetes	Flavobacteriia	Flavobacteriales	unclassified	Candidatus Sulcia	276984	276
650716005	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Aerococcus urinae ACS120VCol10a	J. Craig Venter Institute JCVI	650716005	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	2080974	1804
2623620496	Bacteria	Finished	Comparative genomics of E. coli bovine mastitis and fecal commensal isolates	Escherichia coli RiKo 2299/09	University of Gottingen	2623620496	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	4954750	4665
646311913	Bacteria	Finished	Citrobacter rodentium ICC168	Citrobacter rodentium ICC168	Wellcome Trust Sanger Institute	646311913	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	5444283	5078
2511231122	Bacteria	Finished	Flavobacterium columnare ATCC 49512	Flavobacterium columnare ATCC 49512	University of Oklahoma	2511231122	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	3162865	2735
646862311	Bacteria	Finished	Chlamydia trachomatis DEC	Chlamydia trachomatis DEC	Integrated Genomics	646862311	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	1050015	921
637000002	Bacteria	Finished	Acinetobacter baylyi ADP1	Acinetobacter baylyi ADP1	CEA Genoscope	637000002	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	3598621	3433
644736356	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Dyadobacter fermentans NS114, DSM 18053	DOE Joint Genome Institute JGI	644736356	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Dyadobacter	6967790	5854
641522612	Bacteria	Finished	Caulobacter family	Caulobacter sp. K31	DOE Joint Genome Institute JGI	641522612	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	5889399	5499
2513237186	Bacteria	Finished	Halobacillus halophilus DSM 2266	Halobacillus halophilus DSM 2266	Max Planck Institute	2513237186	Firmicutes	Bacilli	Bacillales	Bacillaceae	Halobacillus	4170008	4217
2511231086	Bacteria	Finished	Kitasatospora setae KM6054, NBRC 14216	Kitasatospora setae KM6054, NBRC 14216	National Institute of Technology and Evaluation	2511231086	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Kitasatospora	8783278	7669
639633056	Bacteria	Finished	Roseobacter denitrificans OCh 114	Roseobacter denitrificans OCh 114	Arizona State University, TGen	639633056	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter	4331234	4201
646564508	Bacteria	Finished	Bacillus megaterium QM B1551	Bacillus megaterium QM B1551	J. Craig Venter Institute JCVI	646564508	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	5523192	5788
637000329	Bacteria	Finished	Trichodesmium erythraeum IMS101	Trichodesmium erythraeum IMS101	DOE Joint Genome Institute JGI	637000329	Cyanobacteria	unclassified	Oscillatoriales	Microcoleaceae	Trichodesmium	7750108	5156
650377963	Bacteria	Finished	Pseudomonas putida BIRD1	Pseudomonas putida BIRD1	Zaidin experimental station, CSIC	650377963	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	5731541	5046
651053061	Bacteria	Finished	CSP_787574, 1,4Dioxaneutilizing and Nitrogenfixing Actinomycete	Pseudonocardia dioxanivorans CB1190	DOE Joint Genome Institute JGI	651053061	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	7440794	7071
639633022	Bacteria	Finished	Desulfovibrio vulgaris subsp. vulgaris DP4	Desulfovibrio vulgaris vulgaris DP4	DOE Joint Genome Institute JGI	639633022	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	3661391	3199
2597489907	Bacteria	Finished	Pseudomonas syringae pv. actinidiae from recent outbreaks of kiwifruit bacterial canker	Pseudomonas syringae pv. actinidia ICMP 9617	The New Zealand Institute for Plant and Food Research Limited	2597489907	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	6497695	5462
646311923	Bacteria	Finished	Escherichia coli O103:H2 12009	Escherichia coli O103:H2 12009	University of Tokyo	646311923	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	5524860	5312
637000300	Bacteria	Finished	Molecular genetic anatomy of inter and intraserotype variation in the human bacterial pathogen group A Streptococcus	Streptococcus pyogenes sv. M12, MGAS9429	Lab of Human Bacterial Pathogenesis, Integrated Genomics, Rocky Mountain Laboratories	637000300	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	1836467	1983
642555151	Bacteria	Finished	Ralstonia pickettii Proposal 0164051115	Ralstonia pickettii 12J	DOE Joint Genome Institute JGI	642555151	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	5325729	5092
2506381023	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Cyclobacterium marinum Raj, DSM 745	DOE Joint Genome Institute JGI	2506381023	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Cyclobacterium	6221273	5151
648028051	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Prevotella melaninogenica ATCC 25845	J. Craig Venter Institute JCVI	648028051	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	3168282	2361
2590828843	Bacteria	Finished	Polynucleobacter genome sequencing	Polynucleobacter sp. MWHFeld100	University of Innsbruck	2590828843	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	1975812	2081
637000350	Bacteria	Finished	WFOLLNL proposal	Yersinia pestis Antiqua	DOE Joint Genome Institute JGI	637000350	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	4879836	4576
648028045	Bacteria	Finished	Mycoplasma hyorhinis GDL1	Mycoplasma hyorhinis HUB1	Tianjin Biochip	648028045	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	839615	687
644736344	Bacteria	Finished	Chlamydia trachomatis L2b/UCH1/proctitis	Chlamydia trachomatis sv. L2 L2b/UCH1/proctitis	Wellcome Trust Sanger Institute	644736344	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	1046369	925
643886171	Bacteria	Finished	Bacillus thuringiensis genome project  Naval Medical Research Center	Bacillus thuringiensis Bt407	Naval Medical Research Center	643886171	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	6008143	6425
2597489880	Bacteria	Finished	Actinobacillus suis ATCC 33415	Actinobacillus suis ATCC 33415	University of Missouri, St. Louis	2597489880	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	2501598	2355
650716072	Bacteria	Finished	Porphyromonas gingivalis TDC60	Porphyromonas gingivalis TDC60	University of Tokyo	650716072	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	2339898	2283
637000171	Bacteria	Finished	Mycobacteria, 5 strains	Mycobacterium sp. MCS	DOE Joint Genome Institute JGI	637000171	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	5920523	5704
646862312	Bacteria	Finished	Chlamydia trachomatis DLC	Chlamydia trachomatis DLC	Integrated Genomics	646862312	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	1050013	921
2597489870	Bacteria	Finished	Escherichia coli ETEC H10407	Escherichia coli ETEC H10407	Wellcome Trust Sanger Institute	2597489870	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	5325888	5325
646564526	Bacteria	Finished	Dehalococcoides GT Proposal  0160051114	Dehalococcoides mccartyi GT	DOE Joint Genome Institute JGI	646564526	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides	1360154	1483
646862335	Bacteria	Finished	Mycoplasma mycoides capri	Mycoplasma mycoides capri	J. Craig Venter Institute JCVI	646862335	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	1084586	868
651053058	Bacteria	Finished	Propionibacterium acnes 266	Propionibacterium acnes 266	University of Gottingen	651053058	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	2494578	2402
637000342	Bacteria	Finished	Xanthomonas axonopodis pv. citri 306	Xanthomonas axonopodis pv. citri 306	University of Sao Paulo, Sao Paulo Research Foundation FAPESP, University of Campinas	637000342	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	5274174	4501
2561511150	Bacteria	Finished	Listeria monocytogenes serotype 7 SLCC 2482	Listeria monocytogenes sv. 7 SLCC 2482	University of Gottingen, University of Giessen	2561511150	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	2986789	3014
643348510	Bacteria	Finished	Bacillus cereus sequencing  TIGR	Bacillus cereus AH187 F4810/72	J. Craig Venter Institute JCVI	643348510	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	5599857	5903
2511231163	Bacteria	Finished	Mycoplasma hyorhinis DBS1050 Genome sequencing	Mycoplasma hyorhinis GDL1	University of Missouri, St. Louis	2511231163	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	837480	680
637000096	Bacteria	Finished	Desulfovibrio vulgaris vulgaris Hildenborough	Desulfovibrio vulgaris vulgaris Hildenborough	J. Craig Venter Institute JCVI	637000096	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	3773159	3642
650716085	Bacteria	Finished	Simkania negevensis Z	Simkania negevensis Z, ATCC VR1471	University of Vienna	650716085	Chlamydiae	Chlamydiia	Parachlamydiales	Simkaniaceae	Simkania	2628375	2560
637000138	Bacteria	Finished	Lactobacillus acidophilus NCFM	Lactobacillus acidophilus NCFM	State University of New York, ANRT	637000138	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	1993564	1970
637000219	Bacteria	Finished	Pseudomonas entomophila L48	Pseudomonas entomophila L48	CEA Genoscope	637000219	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	5888780	5293
639633033	Bacteria	Finished	Leptospira borgpetersenii sv Hardjobovis L550	Leptospira borgpetersenii sv. Hardjobovis L550	Monash University, Australian Genome Research Facility, U.S. Department of Agriculture, Agricultural Research Service, National Animal Disease Center, Victorian Bioinformatics Consortium	639633033	Spirochaetes	Spirochaetia	unclassified	Leptospiraceae	Leptospira	3931782	3227
2514752005	Bacteria	Finished	Xylella fastidiosa Comparative Genomics Project	Xylella fastidiosa DixonR Dixon_IMGassembly		2514752005	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xylella	2548335	2540
2513237191	Bacteria	Finished	Gluconacetobacter xylinus NBRC 3288	Komagataeibacter xylinus NBRC 3288	National Institute of Technology and Evaluation	2513237191	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter	3513191	3269
650377923	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Clostridium cf. saccharolyticum K10	Wellcome Trust Sanger Institute	650377923	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	3769775	3124
648231716	Bacteria	Finished	Staphylococcus aureus aureus ED133	Staphylococcus aureus aureus ED133	University of Edinburgh	648231716	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	2832478	2728
643348556	Bacteria	Finished	Haemophilus parasuis SH0165	Haemophilus parasuis sv. 5 SH0165	Huazhong Agricultural University	643348556	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Glaesserella	2269156	2097
651053017	Bacteria	Finished	Clostridium acetobutylicum EA 2018	Clostridium acetobutylicum EA 2018	Chinese National Human Genome Center at Shanghai, Chinese Academy of Sciences, SIBS	651053017	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	4132226	4024
639633014	Bacteria	Finished	Burkholderia strains	Burkholderia cenocepacia HI2424	DOE Joint Genome Institute JGI	639633014	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	7702840	7050
641522602	Bacteria	Finished	Acinetobacter baumannii AYE	Acinetobacter baumannii AYE	CEA Genoscope	641522602	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	4048735	3813
651053004	Bacteria	Finished	Bifidobacterium animalis lactis CNCM I2494	Bifidobacterium animalis lactis CNCM I2494	Washington University	651053004	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	1943113	1724
637000016	Bacteria	Finished	Bacillus cereus sequencing  TIGR	Bacillus cereus ATCC 10987	J. Craig Venter Institute JCVI	637000016	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	5432652	6126
641522610	Bacteria	Finished	Desulforudis audaxviator MP104C	Candidatus Desulforudis audaxviator MP104C	DOE Joint Genome Institute JGI	641522610	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Candidatus Desulforudis	2349476	2293
644736409	Bacteria	Finished	Streptococcus suis SC84	Streptococcus suis SC84	Wellcome Trust Sanger Institute	644736409	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	2095898	1979
2540341065	Bacteria	Finished	Treponema pallidum pallidum Mexico A	Treponema pallidum pallidum Mexico A	Baylor College of Medicine	2540341065	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	1140038	1028
641522635	Bacteria	Finished	CSP_777079	Leptothrix cholodnii SP6	DOE Joint Genome Institute JGI	641522635	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified	Leptothrix	4909403	4420
2512564078	Bacteria	Finished	Corallococcus coralloides DSM 2259	Corallococcus coralloides DSM 2259	Max Planck Institute	2512564078	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus	10080619	8101
649633007	Bacteria	Finished	CSP_787681, Stalked bacteria	Asticcacaulis excentricus CB 48	DOE Joint Genome Institute JGI	649633007	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	4308776	3921
646564553	Bacteria	Finished	Mycoplasma agalactiae PG2	Mycoplasma agalactiae PG2	CEA Genoscope	646564553	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	1006702	854
637000038	Bacteria	Finished	Bradyrhizobium japonicum USDA 110	Bradyrhizobium japonicum USDA 110	Kazusa DNA Research Institute	637000038	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	9105828	8402
2506783011	Bacteria	Finished	CSP_776749	Frankia symbiont of Datisca glomerata Dg1	DOE Joint Genome Institute JGI	2506783011	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Frankia	5323186	4254
2513237196	Bacteria	Finished	Identification of substrainspecific mutations by massively parallel wholegenome resequencing of Synechocystis sp. PCC 6803	Synechocystis sp. PCC 6803 GTI	University of Tokyo	2513237196	Cyanobacteria	unclassified	Synechococcales	Merismopediaceae	Synechocystis	3570103	3217
637000023	Bacteria	Finished	WFOLANL Proposal	Bacillus thuringiensis konkukian sv. H34 9727	Los Alamos National Laboratory, DOE Joint Genome Institute JGI	637000023	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	5314794	5452
642555117	Bacteria	Finished	Candidatus Phytoplasma australiense	Candidatus Phytoplasma australiense	Max Planck Institute	642555117	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	879959	727
